Time,Voltage,Current,Vibration,Temperature,Health Score,Health Status
15:22:26,6.91,1.79,0.98,39.44,,
15:22:27,8.93,1.87,0.99,39.44,,
15:22:28,9.36,1.95,0.99,39.44,,
15:22:28,5.65,4.43,2.81,39.38,,
15:22:29,294.73,2.88,2.83,39.44,,
15:22:30,297.75,2.16,2.41,39.38,,
15:22:31,294.65,2.18,0.63,39.44,,
15:22:32,294.24,2.15,2.32,39.38,,
15:22:33,293.18,2.11,1.75,39.38,,
15:22:34,293.93,2.12,3.0,39.44,,
15:22:34,293.94,2.1,2.5,39.44,,
15:22:35,294.9,2.14,0.88,39.38,,
15:22:36,295.83,2.09,1.8,39.44,,
15:22:37,295.23,2.16,2.41,39.44,,
15:22:38,295.28,2.12,0.38,39.44,,
15:22:39,295.36,2.09,2.23,39.38,,
15:22:39,294.86,2.2,2.3,39.44,,
15:22:40,295.25,2.21,1.93,39.44,,
15:22:41,42.34,0.49,1.21,39.44,,
15:22:42,8.47,0.46,0.75,39.44,,
15:22:43,5.65,0.48,1.39,39.44,,
15:22:44,5.65,0.49,0.89,39.44,,
15:22:44,5.65,0.5,0.98,39.44,,
15:22:45,5.65,0.54,0.98,39.38,,
15:22:46,5.65,0.54,0.99,39.44,,
15:22:47,6.31,0.53,0.98,39.44,,
15:22:48,7.47,0.47,0.98,39.44,,
15:22:49,5.65,0.5,1.0,39.44,,
15:22:49,6.31,0.5,0.99,39.38,,
15:22:50,6.31,0.55,1.0,39.38,,
15:22:51,6.91,0.54,0.99,39.38,,
15:22:52,5.65,0.48,1.0,39.38,,
Time,Voltage,Current,Vibration,Temperature,Health Score,Health Status
16:28:58,5.65,0.37,1.0,45.88,,
16:28:59,6.31,0.36,1.0,45.88,,
16:29:00,301.0,2.22,2.97,45.88,,
16:29:01,299.49,2.29,2.32,45.88,,
16:29:03,300.89,2.29,2.22,45.94,,
16:29:04,5.65,0.39,1.08,45.94,,
16:29:05,5.65,0.38,0.88,45.94,,
16:29:06,5.65,0.33,0.96,45.94,,
Time,Voltage,Current,Vibration,Temperature,Health Score,Health Status
16:33:42,5.65,0.35,1.0,44.25,,
16:33:43,6.91,0.35,0.99,44.25,,
16:33:44,5.65,0.34,1.0,44.19,,
16:33:45,293.49,5.82,1.05,44.25,,
16:33:45,302.89,3.13,2.04,44.19,,
16:33:46,303.37,3.13,1.25,44.19,,
16:33:47,302.54,3.16,3.17,44.19,,
16:33:48,303.35,3.11,2.87,44.19,,
16:33:49,302.79,3.11,2.01,44.19,,
16:33:49,302.29,3.14,1.97,44.19,,
16:33:50,302.35,3.15,1.7,44.25,,
16:33:51,302.71,3.12,2.93,44.19,,
16:33:52,303.5,3.16,0.78,44.25,,
16:33:53,302.87,3.2,2.75,44.25,,
16:33:53,302.41,3.12,2.48,44.25,,
16:33:54,302.83,3.13,2.84,44.25,,
16:33:55,302.0,3.15,3.24,44.25,,
16:33:56,303.28,3.11,2.22,44.25,,
16:33:57,301.41,3.13,0.74,44.31,,
16:33:57,315.3,3.2,2.97,44.25,,
16:33:58,302.46,3.13,2.26,44.31,,
16:33:59,301.69,3.13,2.89,44.31,,
16:34:00,302.44,3.11,2.21,44.31,,
16:34:01,302.44,3.16,2.99,44.31,,
16:34:01,302.04,3.13,2.06,44.25,,
16:34:02,302.6,3.13,2.49,44.31,,
16:34:03,303.14,3.19,0.54,44.31,,
16:34:04,302.49,3.18,2.06,44.31,,
16:34:05,301.99,3.14,1.26,44.31,,
16:34:05,301.13,3.7,1.8,44.31,,
16:34:06,301.62,3.77,2.99,44.31,,
16:34:07,302.61,3.76,1.57,44.25,,
16:34:08,303.11,3.74,2.05,44.25,,
16:34:09,301.95,3.7,2.83,44.38,,
16:34:09,301.83,3.7,2.89,44.38,,
16:34:10,302.78,3.11,1.15,44.38,,
16:34:11,308.05,3.69,2.26,44.31,,
16:34:12,301.91,3.73,2.77,44.38,,
16:34:13,295.83,3.78,2.01,44.25,,
16:34:13,299.55,3.7,2.68,44.31,,
16:34:14,6.31,2.94,1.6,44.31,,
16:34:15,6.31,2.91,1.38,44.31,,
16:34:16,22.76,2.81,0.83,44.38,,
16:34:45,5.65,2.17,0.99,44.06,,
16:34:45,8.47,4.0,1.15,44.0,,
16:34:46,302.07,3.1,0.84,44.0,,
16:34:47,301.83,3.15,2.58,44.0,,
16:34:48,301.87,3.12,2.2,44.0,,
16:34:49,301.71,3.13,1.46,44.0,,
16:34:49,307.03,3.7,1.76,44.0,,
16:34:50,301.87,3.72,1.84,44.06,,
16:34:51,300.91,3.7,2.56,43.94,,
16:34:52,303.67,3.72,1.25,43.94,,
16:34:53,301.91,3.72,1.75,44.06,,
16:34:53,301.2,3.68,0.85,44.06,,
16:34:54,301.78,3.12,3.46,43.94,,
16:34:55,302.58,3.15,3.04,43.94,,
16:34:56,302.69,3.17,2.35,43.94,,
16:34:57,302.96,3.13,3.08,43.94,,
16:34:57,302.67,3.13,3.46,44.0,,
16:34:58,300.51,3.15,0.85,44.0,,
16:34:59,302.45,3.11,0.89,44.0,,
16:35:00,302.08,3.18,1.46,44.0,,
16:35:01,301.63,3.16,1.14,44.0,,
16:35:02,302.49,3.15,1.52,44.0,,
16:35:02,302.46,3.19,0.85,44.0,,
16:35:03,301.78,3.18,2.2,44.0,,
16:35:04,300.61,3.16,3.46,44.0,,
16:35:05,302.16,3.16,2.07,43.94,,
16:35:06,302.37,3.16,0.95,44.0,,
16:35:06,303.16,3.16,2.61,44.0,,
16:35:07,304.16,3.2,3.46,44.0,,
16:35:08,302.28,3.19,2.92,44.0,,
16:35:09,302.06,3.67,0.67,44.06,,
16:35:10,303.45,3.78,2.67,43.88,,
16:35:10,303.42,3.73,1.1,43.94,,
16:35:11,303.46,3.72,3.46,43.94,,
16:35:12,303.12,3.74,1.21,44.0,,
16:35:13,303.74,3.7,2.68,44.06,,
16:35:14,303.2,3.18,0.77,43.94,,
16:35:14,303.58,3.12,2.26,43.94,,
16:35:15,303.91,3.2,2.07,44.0,,
16:35:16,302.99,3.14,1.71,43.94,,
16:35:17,301.9,3.13,2.31,43.94,,
16:35:18,303.28,3.13,2.23,44.0,,
16:35:18,303.5,3.15,1.84,43.94,,
16:35:19,304.17,3.17,1.58,43.94,,
16:35:20,309.08,3.16,1.28,44.0,,
16:35:21,303.49,3.18,2.32,44.0,,
16:35:22,303.59,3.17,2.14,43.94,,
16:35:22,303.29,3.15,1.05,44.0,,
16:35:23,303.16,3.18,0.68,44.0,,
16:35:24,302.64,3.22,1.92,44.0,,
16:35:25,303.65,3.14,3.4,43.94,,
16:35:26,303.29,3.17,1.52,44.0,,
16:35:26,302.64,3.18,2.06,44.0,,
16:35:27,302.29,3.14,2.11,44.0,,
16:35:28,302.7,3.21,1.31,44.0,,
16:35:28,303.9,3.16,2.97,-999.0,,
16:35:29,303.12,3.2,2.18,44.0,,
16:35:29,303.42,3.19,0.99,-999.0,,
16:35:30,303.5,3.19,2.98,44.0,,
16:35:31,304.0,3.21,1.9,44.0,,
16:35:32,304.0,3.14,1.43,44.0,,
16:35:32,304.47,3.15,3.46,44.0,,
16:35:33,303.67,3.18,2.86,-999.0,,
16:35:33,303.16,3.18,1.6,44.0,,
16:35:34,303.56,3.23,2.83,-999.0,,
16:35:35,303.04,3.18,2.88,44.0,,
16:35:35,303.0,3.19,2.03,44.0,,
16:35:36,303.49,3.21,2.34,-999.0,,
16:35:36,300.89,3.73,2.31,-999.0,,
16:35:37,303.77,3.75,2.23,44.06,,
16:35:37,303.91,3.78,1.73,-999.0,,
16:35:38,303.29,3.81,2.74,-999.0,,
16:35:38,303.54,3.72,3.46,-999.0,,
16:35:38,303.69,3.75,2.23,-999.0,,
16:35:39,302.85,3.76,1.62,-999.0,,
16:35:39,303.99,3.78,2.84,-999.0,,
16:35:40,303.25,3.75,1.17,25.0,,
16:35:40,303.46,3.75,2.0,44.13,,
16:35:40,304.04,3.78,2.36,-999.0,,
16:35:41,304.24,3.17,1.7,-999.0,,
16:35:41,303.06,3.18,2.7,-999.0,,
16:35:41,303.49,3.14,2.69,-999.0,,
16:35:42,303.83,3.17,2.38,-999.0,,
16:35:42,303.07,3.16,2.85,25.0,,
16:35:43,303.44,3.21,2.22,-999.0,,
16:35:44,303.46,3.18,1.91,-999.0,,
16:35:44,301.18,3.17,1.87,-999.0,,
16:35:45,303.7,3.16,3.08,-999.0,,
16:35:45,303.74,3.21,1.31,-999.0,,
16:35:46,303.17,3.21,3.1,44.06,,
16:35:47,303.82,3.17,1.41,-999.0,,
16:35:47,303.36,3.21,2.22,-999.0,,
16:35:47,304.32,3.2,2.95,-999.0,,
16:35:48,303.41,3.11,2.34,-999.0,,
16:35:48,302.74,3.2,2.03,-999.0,,
16:35:48,303.91,3.2,2.75,-999.0,,
16:35:49,302.73,3.19,1.21,-999.0,,
16:35:49,303.66,3.15,2.65,-999.0,,
16:35:50,303.2,3.23,2.26,-999.0,,
16:35:50,303.49,3.16,2.09,-999.0,,
16:35:51,303.66,3.23,2.66,-999.0,,
16:35:51,303.54,3.17,0.78,-999.0,,
16:35:51,303.8,3.14,1.85,-999.0,,
16:35:52,303.62,3.19,2.52,-999.0,,
16:35:52,303.0,3.18,2.19,-999.0,,
16:35:52,303.65,3.16,2.34,-999.0,,
16:35:53,303.27,3.2,0.84,-999.0,,
16:35:53,302.5,3.17,1.79,-999.0,,
16:35:54,303.96,3.19,2.52,-999.0,,
16:35:54,302.81,3.22,1.7,-999.0,,
16:35:54,303.14,3.15,2.55,-999.0,,
16:35:55,300.18,2.25,2.25,-999.0,,
16:35:56,11.29,2.34,1.38,44.06,,
16:35:56,5.65,2.22,1.53,44.06,,
16:43:45,5.65,3.43,0.98,-999.0,,
16:43:46,6.31,3.4,0.99,-999.0,,
16:43:47,6.31,3.41,0.99,-999.0,,
16:43:48,6.31,3.43,1.0,-999.0,,
16:43:48,6.31,3.37,0.99,-999.0,,
16:43:49,7.47,3.31,0.99,-999.0,,
16:43:50,6.31,3.35,1.0,-999.0,,
